Date,A,AA,AAL,AAON,AAPL,ABBV,ABNB,ABT,ACGL,ACHC,ACI,ACM,ACN,ADBE,ADC,ADI,ADM,ADP,ADSK,ADT,AEE,AEP,AES,AFG,AFL,AFRM,AGCO,AGNC,AGO,AIG,AIT,AIZ,AJG,AKAM,ALAB,ALB,ALGM,ALGN,ALK,ALL,ALLE,ALLY,ALNY,ALSN,AM,AMAT,AMCR,AMD,AME,AMG,AMGN,AMH,AMKR,AMP,AMT,AMTM,AMZN,AN,ANET,AON,AOS,APA,APD,APG,APH,APLS,APO,APP,APPF,APTV,AR,ARE,ARES,ARMK,ARW,AS,ASH,ASTS,ATI,ATO,ATR,AU,AUR,AVB,AVGO,AVT,AVTR,AVY,AWI,AWK,AXON,AXP,AXS,AXTA,AYI,AZO,BA,BAC,BAH,BALL,BAM,BAX,BBWI,BBY,BC,BDX,BEN,BEPC,BF-A,BF-B,BFAM,BG,BHF,BIIB,BILL,BIO,BIRK,BJ,BK,BKNG,BKR,BLD,BLDR,BLK,BLSH,BMRN,BMY,BOKF,BPOP,BR,BRBR,BRK-B,BRKR,BRO,BROS,BRX,BSX,BSY,BURL,BWA,BWXT,BX,BXP,BYD,C,CACC,CACI,CAG,CAH,CAI,CAR,CARR,CART,CASY,CAT,CAVA,CB,CBC,CBOE,CBRE,CBSH,CCC,CCI,CCK,CCL,CDNS,CDW,CE,CEG,CELH,CERT,CF,CFG,CFR,CG,CGNX,CHD,CHDN,CHE,CHH,CHRD,CHRW,CHTR,CHWY,CI,CIEN,CINF,CL,CLF,CLH,CLVT,CLX,CMCSA,CME,CMG,CMI,CMS,CNA,CNC,CNH,CNM,CNP,CNXC,COF,COHR,COIN,COKE,COLB,COLD,COLM,COO,COP,COR,CORT,COST,COTY,CPAY,CPB,CPNG,CPRT,CPT,CR,CRCL,CRH,CRL,CRM,CROX,CRS,CRUS,CRWD,CSCO,CSGP,CSL,CSX,CTAS,CTRA,CTSH,CTVA,CUBE,CUZ,CVNA,CVS,CVX,CW,CWEN,CWEN-A,CXT,CZR,D,DAL,DAR,DASH,DBX,DCI,DD,DDOG,DDS,DE,DECK,DELL,DG,DGX,DHI,DHR,DINO,DIS,DJT,DKNG,DKS,DLB,DLR,DLTR,DOC,DOCS,DOCU,DOV,DOW,DOX,DPZ,DRI,DRS,DT,DTE,DTM,DUK,DUOL,DV,DVA,DVN,DXC,DXCM,EA,EBAY,ECG,ECL,ED,EEFT,EFX,EG,EGP,EHC,EIX,EL,ELAN,ELF,ELS,ELV,EME,EMN,EMR,ENPH,ENTG,EOG,EPAM,EPR,EQH,EQIX,EQR,EQT,ES,ESAB,ESI,ESS,ESTC,ETN,ETR,ETSY,EVR,EVRG,EW,EWBC,EXC,EXE,EXEL,EXLS,EXP,EXPD,EXPE,EXR,F,FAF,FANG,FAST,FBIN,FCN,FCNCA,FCX,FDS,FDX,FE,FERG,FFIV,FHB,FHN,FICO,FIGR,FIS,FISV,FITB,FIVE,FIX,FLEX,FLO,FLS,FLUT,FMC,FNB,FND,FNF,FOUR,FOX,FOXA,FR,FRHC,FRMI,FRPT,FRT,FSLR,FTAI,FTI,FTNT,FTV,FWONA,FWONK,G,GAP,GD,GDDY,GE,GEHC,GEN,GEV,GFS,GGG,GILD,GIS,GL,GLIBA,GLIBK,GLOB,GLPI,GLW,GM,GME,GMED,GNRC,GNTX,GOOG,GOOGL,GPC,GPK,GPN,GRMN,GS,GTES,GTLB,GTM,GWRE,GWW,GXO,H,HAL,HALO,HAS,HAYW,HBAN,HCA,HD,HEI,HEI-A,HHH,HIG,HII,HIW,HLI,HLNE,HLT,HOG,HON,HOOD,HPE,HPQ,HR,HRB,HRL,HSIC,HST,HSY,HUBB,HUBS,HUM,HUN,HWM,HXL,IAC,IBKR,IBM,ICE,IDA,IDXX,IEX,IFF,ILMN,INCY,INGM,INGR,INSM,INSP,INTC,INTU,INVH,IONS,IOT,IP,IPGP,IQV,IR,IRDM,IRM,ISRG,IT,ITT,ITW,IVZ,J,JAZZ,JBHT,JBL,JCI,JEF,JHG,JHX,JKHY,JLL,JNJ,JPM,KBR,KD,KDP,KEX,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KMPR,KMX,KNSL,KNX,KO,KR,KRC,KRMN,KVUE,L,LAD,LAMR,LAZ,LBRDA,LBRDK,LBTYA,LBTYK,LCID,LDOS,LEA,LECO,LEN,LEN-B,LFUS,LH,LHX,LII,LIN,LINE,LITE,LKQ,LLY,LLYVA,LLYVK,LMT,LNC,LNG,LNT,LOAR,LOPE,LOW,LPLA,LPX,LRCX,LSCC,LSTR,LULU,LUV,LVS,LW,LYB,LYFT,LYV,M,MA,MAA,MAN,MANH,MAR,MAS,MASI,MAT,MCD,MCHP,MCK,MCO,MDB,MDLN,MDLZ,MDT,MDU,MEDP,MET,META,MGM,MHK,MIDD,MKC,MKL,MKSI,MKTX,MLI,MLM,MMM,MNST,MO,MOH,MORN,MOS,MP,MPC,MPT,MPWR,MRK,MRNA,MRP,MRSH,MRVL,MS,MSA,MSCI,MSFT,MSGS,MSI,MSM,MSTR,MTB,MTCH,MTD,MTDR,MTG,MTN,MTSI,MTZ,MU,MUSA,NBIX,NCLH,NCNO,NDAQ,NDSN,NEE,NEM,NET,NEU,NFG,NFLX,NI,NIQ,NKE,NLY,NNN,NOC,NOV,NOW,NRG,NSA,NSC,NTAP,NTNX,NTRA,NTRS,NU,NUE,NVDA,NVR,NVST,NVT,NWL,NWS,NWSA,NXST,NYT,O,OC,ODFL,OGE,OGN,OHI,OKE,OKTA,OLED,OLLI,OLN,OMC,OMF,ON,ONON,ONTO,ORCL,ORI,ORLY,OSK,OTIS,OVV,OWL,OXY,OZK,PAG,PANW,PATH,PAYC,PAYX,PB,PCAR,PCG,PCOR,PCTY,PEG,PEGA,PEN,PENN,PEP,PFE,PFG,PFGC,PG,PGR,PH,PHM,PINS,PK,PKG,PLD,PLNT,PLTR,PM,PNC,PNFP,PNR,PNW,PODD,POOL,POST,PPC,PPG,PPL,PR,PRGO,PRI,PRMB,PRU,PSA,PSN,PSTG,PSX,PTC,PVH,PWR,PYPL,Q,QCOM,QGEN,QRVO,QS,QSR,QXO,R,RAL,RARE,RBA,RBC,RBLX,RBRK,RCL,RDDT,REG,REGN,REXR,REYN,RF,RGA,RGEN,RGLD,RH,RHI,RITM,RIVN,RJF,RKLB,RKT,RL,RLI,RMD,RNG,RNR,ROIV,ROK,ROKU,ROL,ROP,ROST,RPM,RPRX,RRC,RRX,RS,RSG,RTX,RVMD,RVTY,RYAN,RYN,S,SAIA,SAIC,SAIL,SAM,SARO,SBAC,SBUX,SCCO,SCHW,SCI,SEB,SEIC,SF,SFD,SFM,SGI,SHC,SHW,SIRI,SITE,SJM,SLB,SLGN,SLM,SMCI,SMG,SMMT,SN,SNA,SNDK,SNDR,SNOW,SNPS,SNX,SO,SOFI,SOLS,SOLV,SON,SPG,SPGI,SPOT,SRE,SRPT,SSB,SSD,SSNC,ST,STAG,STE,STLD,STT,STWD,STZ,SUI,SW,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDC,TDG,TDY,TEAM,TECH,TEM,TER,TFC,TFSL,TFX,TGT,THC,THG,THO,TIGO,TJX,TKO,TKR,TLN,TMO,TMUS,TNL,TOL,TOST,TPG,TPL,TPR,TREX,TRGP,TRMB,TROW,TRU,TRV,TSCO,TSLA,TSN,TT,TTC,TTD,TTEK,TTWO,TW,TWLO,TXN,TXRH,TXT,TYL,U,UA,UAA,UAL,UBER,UDR,UGI,UHAL,UHAL-B,UHS,UI,ULTA,UNH,UNM,UNP,UPS,URI,USB,USFD,UTHR,UWMC,V,VEEV,VFC,VGNT,VICI,VIK,VIRT,VKTX,VLO,VLTO,VMC,VMI,VNO,VNOM,VNT,VOYA,VRSK,VRSN,VRT,VRTX,VSNT,VST,VTR,VTRS,VVV,VZ,W,WAB,WAL,WAT,WBD,WBS,WCC,WDAY,WDC,WEC,WELL,WEN,WEX,WFC,WFRD,WH,WHR,WING,WLK,WM,WMB,WMS,WMT,WPC,WRB,WSC,WSM,WSO,WST,WTFC,WTM,WTRG,WTW,WU,WWD,WY,WYNN,XEL,XOM,XP,XPO,XRAY,XYL,XYZ,YETI,YUM,Z,ZBH,ZBRA,ZG,ZION,ZM,ZS,ZTS
2025-12-31,135.5180206298828,53.0531120300293,15.329999923706055,76.15409088134766,271.6058349609375,226.6663055419922,135.72000122070312,123.88135528564453,95.91999816894531,14.1899995803833,17.02008819580078,94.6869125366211,266.0438537597656,349.989990234375,71.28207397460938,270.3534851074219,57.0599250793457,255.1220703125,296.010009765625,8.002339363098145,99.18624114990234,114.4054183959961,14.172191619873047,134.18898010253906,109.68721771240234,74.43000030517578,104.10224914550781,10.372276306152344,89.47611236572266,85.04833984375,256.3006591796875,239.8754425048828,258.0011901855469,87.25,166.36000061035156,141.09048461914062,26.3799991607666,156.14999389648438,50.29999923706055,207.10206604003906,158.6195831298828,44.96864318847656,397.6499938964844,97.65721893310547,17.576635360717773,256.6698913574219,41.159847259521484,214.16000366210938,204.98455810546875,288.2699890136719,325.0576171875,31.72987174987793,39.40449142456055,488.8951110839844,173.8331298828125,29.0,230.82000732421875,206.47999572753906,131.02999877929688,352.8800048828125,66.55094146728516,24.229591369628906,243.7020263671875,38.2599983215332,134.87342834472656,25.1200008392334,144.1710662841797,673.8200073242188,232.64999389648438,76.08999633789062,34.459999084472656,48.17877960205078,159.45907592773438,36.74736404418945,110.18000030517578,37.349998474121094,58.27899169921875,72.62999725341797,114.76000213623047,166.70372009277344,121.49028015136719,83.87088012695312,3.8399999141693115,179.31240844726562,345.3755187988281,47.81611633300781,11.460000038146973,180.9832000732422,190.71875,129.62115478515625,567.9299926757812,367.96673583984375,106.6220703125,32.310001373291016,359.8071594238281,3391.5,217.1199951171875,54.69082260131836,83.72132110595703,52.81218719482422,51.85029602050781,19.100614547729492,19.913637161254883,65.92620849609375,73.87345886230469,151.60255432128906,23.545883178710938,37.99873733520508,26.073883056640625,25.821683883666992,101.4000015258789,88.57109832763672,64.79000091552734,175.99000549316406,54.540000915527344,302.989990234375,40.900001525878906,90.02999877929688,115.57803344726562,213.7256317138672,45.36885452270508,417.19000244140625,102.88999938964844,1064.414306640625,37.869998931884766,59.43000030517578,52.76593017578125,117.90059661865234,123.80948638916016,221.94976806640625,26.729999542236328,502.6499938964844,47.039371490478516,79.51725006103516,61.220001220703125,25.632410049438477,95.3499984741211,38.098575592041016,288.8500061035156,44.92694091796875,172.60179138183594,152.3690948486328,66.5684585571289,85.03118133544922,116.08492279052734,443.4599914550781,532.8099975585938,16.97509002685547,204.4932861328125,26.979999542236328,128.32000732421875,52.61431121826172,44.97999954223633,552.1947021484375,571.5327758789062,58.689998626708984,311.2013244628906,24.004732131958008,250.38172912597656,160.7899932861328,52.060569763183594,7.949999809265137,87.77293395996094,102.63045501708984,30.399478912353516,312.5799865722656,135.51644897460938,42.25576400756836,352.7972106933594,45.7400016784668,8.8100004196167,76.92931365966797,58.002716064453125,125.75110626220703,58.730045318603516,35.92673873901367,83.59173583984375,113.77999877929688,427.32000732421875,94.70773315429688,91.73436737060547,160.21197509765625,208.75,33.04999923706055,273.72210693359375,233.8699951171875,162.3616485595703,78.53907012939453,13.279999732971191,234.47999572753906,3.3399999141693115,99.72540283203125,27.370269775390625,266.7042236328125,37.0,508.73968505859375,69.41058349609375,45.37067413330078,41.150001525878906,9.220000267028809,51.970001220703125,38.12969207763672,41.19240951538086,241.43618774414062,184.57000732421875,226.13999938964844,153.04434204101562,27.6118221282959,12.60190200805664,54.80661392211914,81.95999908447266,92.88714599609375,337.1727600097656,34.79999923706055,861.16357421875,3.0799999237060547,300.92999267578125,26.977632522583008,23.59000015258789,39.150001525878906,108.88739013671875,184.19967651367188,79.30000305175781,124.36190795898438,199.47999572753906,264.2491149902344,85.5199966430664,314.6592712402344,118.5,468.760009765625,76.20706176757812,67.23999786376953,318.99981689453125,36.13100814819336,187.63844299316406,26.129589080810547,82.57978057861328,66.87940979003906,35.00634002685547,25.09928321838379,422.0199890136719,78.7123794555664,150.9335174560547,551.0816040039062,32.860633850097656,31.018569946289062,46.89869689941406,23.389999389648438,57.972190856933594,69.21195220947266,36.0,226.47999572753906,27.799999237060547,88.41944885253906,40.039329528808594,135.99000549316406,606.0125122070312,464.2122802734375,103.66999816894531,125.3316879272461,131.5821990966797,171.99073791503906,143.620361328125,228.4330596923828,45.619293212890625,113.7699966430664,13.239999771118164,34.459999084472656,196.68341064453125,63.87276077270508,153.6637420654297,123.01000213623047,15.79304027557373,44.279998779296875,68.4000015258789,194.79302978515625,23.106319427490234,79.80261993408203,414.72528076171875,181.26141357421875,34.02528381347656,43.34000015258789,127.97537231445312,118.91448974609375,116.22016143798828,175.5,11.4399995803833,113.61000061035156,36.439674377441406,14.649999618530273,66.37000274658203,204.13685607910156,86.8097915649414,85.55999755859375,261.81829833984375,98.54580688476562,76.11000061035156,216.3953399658203,337.2444763183594,176.63519287109375,105.74188995361328,58.44340896606445,104.3924560546875,22.6299991607666,76.04000091552734,60.0859375,348.40228271484375,611.425048828125,63.07044219970703,132.21192932128906,32.04999923706055,84.1800308227539,104.01842498779297,204.8800048828125,49.07523727416992,47.32255172729492,762.0068359375,61.60095977783203,53.44933319091797,66.62559509277344,111.60939025878906,24.933025360107422,256.3438415527344,75.44000244140625,317.5199279785156,91.82613372802734,55.439998626708984,339.3758239746094,71.88395690917969,85.25,111.60433197021484,43.21992111206055,109.76066589355469,43.83000183105469,42.439998626708984,206.40289306640625,149.00999450683594,282.6966857910156,128.72776794433594,12.9794282913208,60.94011688232422,149.43675231933594,39.909202575683594,49.77960968017578,170.8300018310547,2143.927734375,50.55244827270508,288.70025634765625,287.693603515625,44.34602355957031,220.9171600341797,255.25999450683594,25.04787254333496,23.716733932495117,1690.6199951171875,40.84000015258789,65.89350891113281,67.16999816894531,46.390933990478516,188.36000061035156,932.805419921875,60.41999816894531,10.587666511535645,69.1705322265625,215.0399932861328,13.803991317749023,16.979223251342773,60.88999938964844,53.997249603271484,62.970001220703125,64.58291625976562,72.71331024169922,56.76991271972656,121.68000030517578,8.0,60.93000030517578,98.60958099365234,261.2300109863281,196.51797485351562,44.5250358581543,79.41000366210938,55.14965057373047,89.37999725341797,98.51000213623047,46.55037307739258,25.2637939453125,333.7401428222656,124.08000183105469,307.5819396972656,81.94757080078125,27.045679092407227,652.6944580078125,34.91999816894531,81.4187240600586,122.04688262939453,45.09305191040039,139.25917053222656,36.869998931884766,37.209999084472656,65.37000274658203,43.96919250488281,87.39688110351562,81.1279067993164,20.079999923706055,87.30999755859375,136.3699951171875,23.025842666625977,313.5790710449219,312.7798156738281,121.8438949584961,14.891304016113281,77.146728515625,202.07554626464844,874.3982543945312,21.469999313354492,37.529998779296875,10.170000076293945,201.00999450683594,1007.1458740234375,52.63999938964844,160.1710968017578,28.123750686645508,67.30000305175781,81.43852233886719,15.449999809265137,17.175260543823242,466.1666259765625,341.81475830078125,323.4720764160156,252.31224060058594,79.7699966430664,137.21290588378906,339.0106506347656,25.261608123779297,173.5518341064453,133.59190368652344,287.11444091796875,20.27599334716797,194.12620544433594,113.0999984741211,23.86610984802246,21.924280166625977,16.730226516723633,42.99893569946289,23.072538375854492,75.58000183105469,17.5429744720459,180.7928466796875,442.90692138671875,401.29998779296875,254.83575439453125,9.93125057220459,204.90264892578125,73.74533081054688,39.099998474121094,64.24099731445312,294.5307312011719,161.43849182128906,125.72904205322266,676.530029296875,177.29312133789062,66.99434661865234,131.16000366210938,98.7699966430664,21.26131820678711,108.6434326171875,174.0399932861328,92.2300033569336,36.900001525878906,659.1651611328125,27.455047607421875,79.11000061035156,35.45000076293945,39.00088882446289,71.5999984741211,225.41000366210938,79.20269012451172,17.275131225585938,82.27919006347656,566.3599853515625,252.27999877929688,173.15878295898438,244.7521514892578,26.059680938720703,132.11770629882812,170.0,193.95175170898438,227.94834899902344,119.38198852539062,61.50857162475586,47.56999969482422,20.75,181.81910705566406,336.4700012207031,205.85565185546875,319.1398010253906,40.01970672607422,26.559999465942383,27.536779403686523,110.18000030517578,20.437644958496094,203.19000244140625,23.84967041015625,20.04583168029785,127.24817657470703,1213.503173828125,99.65904235839844,27.225830078125,40.13523483276367,38.63999938964844,390.85797119140625,52.108619689941406,69.43258666992188,62.16822052001953,36.655670166015625,73.16999816894531,17.054147720336914,105.24932098388672,331.6456604003906,125.07017517089844,48.13253402709961,48.279998779296875,48.599998474121094,11.140000343322754,11.039999961853027,10.569999694824219,179.95382690429688,113.88118743896484,238.86497497558594,102.34323120117188,94.66154479980469,252.3759307861328,250.25198364257812,292.55096435546875,484.158203125,424.96258544921875,34.414100646972656,368.5899963378906,29.907270431518555,1072.889404296875,81.5,83.16000366210938,481.1343688964844,43.50386047363281,193.87757873535156,64.48564910888672,68.0,166.30999755859375,240.081787109375,356.82745361328125,80.46991729736328,170.9751434326172,73.58000183105469,141.39942932128906,207.80999755859375,41.15223693847656,64.75215911865234,41.54365158081055,42.78057861328125,19.3700008392334,142.5,21.803428649902344,569.0458984375,137.35035705566406,29.729999542236328,173.30999755859375,309.6417236328125,63.18948745727539,130.05999755859375,19.84000015258789,303.9321594238281,63.34701156616211,819.6087646484375,509.7482604980469,419.69000244140625,42.0,53.367942810058594,95.28205108642578,19.389680862426758,561.6500244140625,78.37833404541016,659.5253295898438,36.4900016784668,109.30000305175781,148.6699981689453,68.11000061035156,2149.64990234375,159.6459197998047,180.4546356201172,114.4375,621.8961181640625,159.38482666015625,76.66999816894531,56.70975875854492,173.5399932861328,216.17120361328125,23.88856315612793,50.52000045776367,161.8190460205078,4.908721923828125,904.551513671875,104.48609924316406,29.489999771118164,28.34276008605957,183.6380157470703,84.87641143798828,176.55670166015625,159.72206115722656,571.477783203125,482.5186767578125,258.6499938964844,382.30987548828125,82.43256378173828,151.9499969482422,200.087158203125,31.90123748779297,1394.18994140625,42.119258880615234,29.05559730529785,130.56756591796875,171.27999877929688,217.3699951171875,285.2901611328125,402.8681335449219,141.8300018310547,22.31999969482422,25.639999389648438,96.82337951660156,239.69309997558594,79.7363052368164,99.64833068847656,197.14999389648438,683.7335815429688,79.60908508300781,93.76000213623047,41.4754638671875,16.489999771118164,63.28990936279297,21.623783111572266,39.06142044067383,568.3895874023438,15.554855346679688,153.19000244140625,158.74444580078125,27.690628051757812,287.45001220703125,106.02691650390625,51.689998626708984,229.08999633789062,135.82852172851562,16.739999771118164,162.55557250976562,186.4899139404297,7292.77001953125,21.709999084472656,101.77806854248047,3.6636364459991455,29.52114486694336,26.011302947998047,201.44479370117188,69.05156707763672,55.64437484741211,110.33553314208984,156.58132934570312,41.908294677734375,7.152296543121338,43.68391036987305,72.50688171386719,86.47000122070312,116.16909790039062,109.61000061035156,20.666048049926758,79.9522705078125,66.30369567871094,54.150001525878906,46.47999954223633,157.86000061035156,193.71954345703125,42.81505584716797,91.20999908447266,125.21142578125,86.95014190673828,38.9759635925293,14.649714469909668,40.925682067871094,45.13193893432617,156.92044067382812,184.1999969482422,16.389999389648438,158.92698669433594,111.0254898071289,68.47557067871094,109.2256088256836,16.024032592773438,72.73999786376953,152.5,79.65982055664062,59.647926330566406,310.9100036621094,14.75,142.24913024902344,24.489770889282227,87.42354583740234,89.91999816894531,142.29966735839844,214.00926208496094,877.324951171875,117.01045227050781,25.889999389648438,10.212601661682129,205.02560424804688,126.64116668701172,108.47000122070312,177.75,158.9807891845703,205.5609588623047,94.93627166748047,103.8799819946289,87.83726501464844,284.239990234375,227.39407348632812,99.05000305175781,38.9900016784668,101.87451171875,34.75947570800781,13.913265228271484,13.614644050598145,257.1731262207031,16.26028823852539,111.36932373046875,256.8851318359375,61.79999923706055,67.01000213623047,127.98778533935547,174.2100067138672,66.98173522949219,421.86712646484375,58.20377731323242,81.59765625,169.9587860107422,44.970001220703125,84.51000213623047,10.420000076293945,67.6327896118164,19.290000915527344,190.5752716064453,50.85297775268555,23.0,102.87000274658203,448.42999267578125,81.02999877929688,76.4800033569336,277.44195556640625,229.8699951171875,68.36318969726562,770.942626953125,38.20365524291992,22.693750381469727,26.841951370239258,202.59890747070312,163.86000061035156,221.41644287109375,179.14999389648438,26.481000900268555,10.617029190063477,19.709999084472656,159.45309448242188,69.76000213623047,19.360000610351562,352.642333984375,63.81573486328125,240.31333923339844,28.828453063964844,280.76434326171875,21.700000762939453,387.7236328125,108.48999786376953,59.83848190307617,443.0904846191406,179.7579803466797,103.5002212524414,38.43870544433594,35.17776870727539,140.0443878173828,287.7095031738281,210.7064666748047,182.79286193847656,79.6500015258789,96.69127655029297,51.45798873901367,21.372709274291992,15.0,326.5199890136719,99.93901062011719,20.229999542236328,195.1300048828125,28.68000030517578,192.12112426757812,83.67041015625,141.6480255126953,99.57374572753906,77.63263702392578,4442.79248046875,82.0199966430664,83.09671020507812,22.08748435974121,79.66999816894531,89.10301971435547,17.639999389648438,323.3150939941406,19.7469539642334,124.55999755859375,96.8407974243164,38.154998779296875,40.16948318481445,26.880884170532227,29.270000457763672,57.798343658447266,17.489999771118164,111.9000015258789,342.41815185546875,237.3800048828125,26.41829490661621,219.36000061035156,469.7200012207031,149.75047302246094,86.52039337158203,26.18000030517578,48.53361892700195,79.23999786376953,43.23479461669922,182.99807739257812,521.3781127929688,580.7100219726562,87.6787338256836,21.520000457763672,93.5801010131836,160.90672302246094,87.10649871826172,33.17995071411133,36.36479568481445,252.87689208984375,168.92718505859375,127.31930541992188,17.512313842773438,137.0679168701172,122.81033325195312,38.330997467041016,73.46470642089844,62.65688705444336,83.09172821044922,350.52154541015625,72.60266876220703,24.297847747802734,46.204280853271484,30.440000534057617,1329.8499755859375,510.7300109863281,162.13999938964844,58.73098373413086,59.04999923706055,193.47909545898438,48.71855926513672,13.105414390563965,121.68707275390625,96.76585388183594,198.72000122070312,181.7737274169922,101.47689056396484,53.28290557861328,153.17694091796875,208.1621551513672,83.85692596435547,374.8399963378906,578.8777465820312,202.06837463378906,69.928466796875,134.72036743164062,35.5099983215332,63.027687072753906,286.89129638671875,127.4283676147461,35.08000183105469,183.58445739746094,78.3499984741211,100.87763214111328,85.60564422607422,289.00762939453125,49.78727722167969,449.7200012207031,58.15000915527344,388.26348876953125,78.38738250732422,37.959999084472656,33.48606491088867,256.0299987792969,107.4178466796875,142.24000549316406,172.36492919921875,165.27291870117188,87.15094757080078,453.95001220703125,44.16999816894531,4.800000190734863,4.96999979019165,111.81999969482422,81.70999908447266,36.25163269042969,37.051971435546875,50.40999984741211,46.68560028076172,217.8084259033203,552.7351684570312,605.010009765625,327.56341552734375,77.03270721435547,230.11744689941406,97.82576751708984,807.5011596679688,52.81465530395508,75.31999969482422,487.25,4.261301040649414,349.98828125,223.22999572753906,17.98577880859375,,27.669681549072266,71.41000366210938,33.128414154052734,35.18000030517578,161.80044555664062,99.62918853759766,284.6806640625,401.54425048828125,33.279998779296875,38.180110931396484,37.157066345214844,73.9879150390625,223.125244140625,242.04957580566406,161.97145080566406,453.3599853515625,44.544166564941406,161.1102294921875,76.88700866699219,12.344491004943848,29.059999465942383,39.44215393066406,100.41000366210938,213.19158935546875,83.68270874023438,379.8299865722656,28.81999969482422,62.595733642578125,244.1653289794922,214.77999877929688,172.18759155273438,104.57862091064453,184.95376586914062,8.177754402160645,148.97999572753906,92.74417114257812,78.04682922363281,75.14908599853516,71.20081329345703,238.18728637695312,73.57303619384766,218.83985900878906,59.68075942993164,144.6778564453125,111.18183135986328,63.47861862182617,70.03121948242188,18.76702308654785,178.02871704101562,334.29058837890625,274.88836669921875,139.33273315429688,2077.083251953125,38.008384704589844,327.51116943359375,9.07945728302002,302.0734558105469,23.486528396606445,120.06812286376953,73.31806945800781,119.54319763183594,16.3700008392334,135.91000366210938,11.430000305175781,135.7198486328125,65.08999633789062,44.16999816894531,150.58596801757812,68.22000122070312,89.67647552490234,242.82000732421875,68.2300033569336,58.12125778198242,86.29000091552734,224.9199981689453,125.28502655029297
